year,month,region,county,branch_name,established_on,operational_cost,staff_bonuses,misc_expenses,waste_cost
2013,12,Wales,Swansea,Swansea store,2010,2660,258,3162,4704
2014,1,Wales,Swansea,Swansea store,2010,2792,396,8222,4688
2014,2,Wales,Swansea,Swansea store,2010,2878,213,8697,3116
2014,3,Wales,Swansea,Swansea store,2010,2137,256,8872,4334
2014,4,Wales,Swansea,Swansea store,2010,3023,292,7745,3087
2014,5,Wales,Swansea,Swansea store,2010,2409,397,6358,6153
2014,6,Wales,Swansea,Swansea store,2010,3308,313,7537,5098
2014,7,Wales,Swansea,Swansea store,2010,2320,254,2641,2518
2014,8,Wales,Swansea,Swansea store,2010,2185,278,4233,5642
2014,9,Wales,Swansea,Swansea store,2010,2044,204,6844,5397
2014,10,Wales,Swansea,Swansea store,2010,3331,339,2367,2339
2014,11,Wales,Swansea,Swansea store,2010,3304,208,7930,2991
2014,12,Wales,Swansea,Swansea store,2010,3459,304,7390,4501
2015,1,Wales,Swansea,Swansea store,2010,2644,276,2842,3025
2015,2,Wales,Swansea,Swansea store,2010,3412,235,2043,2592
2015,3,Wales,Swansea,Swansea store,2010,2424,247,4575,2498
2015,4,Wales,Swansea,Swansea store,2010,2440,204,6037,6205
2015,5,Wales,Swansea,Swansea store,2010,2729,237,6112,5551
2015,6,Wales,Swansea,Swansea store,2010,2094,249,5171,2725
2015,7,Wales,Swansea,Swansea store,2010,3354,285,4858,2495
2015,8,Wales,Swansea,Swansea store,2010,2071,366,9321,2788
2015,9,Wales,Swansea,Swansea store,2010,2965,264,8900,3296
2015,10,Wales,Swansea,Swansea store,2010,3419,382,4935,3682
2015,11,Wales,Swansea,Swansea store,2010,2171,291,8275,6340
2015,12,Wales,Swansea,Swansea store,2010,3073,201,6121,5581
2016,1,Wales,Swansea,Swansea store,2010,3426,398,9303,5582
2016,2,Wales,Swansea,Swansea store,2010,3194,325,9308,2124
2016,3,Wales,Swansea,Swansea store,2010,2330,279,3188,2598
2016,4,Wales,Swansea,Swansea store,2010,2829,366,8450,3699
2016,5,Wales,Swansea,Swansea store,2010,3262,314,5219,4982
2016,6,Wales,Swansea,Swansea store,2010,2420,265,7545,5537
2016,7,Wales,Swansea,Swansea store,2010,3017,261,6508,3145
2016,8,Wales,Swansea,Swansea store,2010,2822,217,8734,5318
2016,9,Wales,Swansea,Swansea store,2010,2294,238,3305,3269
2016,10,Wales,Swansea,Swansea store,2010,2764,377,8999,2743
2016,11,Wales,Swansea,Swansea store,2010,2157,215,4489,5676
2016,12,Wales,Swansea,Swansea store,2010,3301,241,8411,4193
2017,1,Wales,Swansea,Swansea store,2010,3354,212,7183,4169
2017,2,Wales,Swansea,Swansea store,2010,2448,260,3304,2353
2017,3,Wales,Swansea,Swansea store,2010,2371,200,4646,5110
2017,4,Wales,Swansea,Swansea store,2010,2199,384,8669,4266
2017,5,Wales,Swansea,Swansea store,2010,2729,246,2191,4226
2017,6,Wales,Swansea,Swansea store,2010,2269,206,4333,4703
2017,7,Wales,Swansea,Swansea store,2010,2622,303,3734,6113
2017,8,Wales,Swansea,Swansea store,2010,2756,327,8563,3591
2017,9,Wales,Swansea,Swansea store,2010,3119,382,8260,5276
2017,10,Wales,Swansea,Swansea store,2010,2879,395,6462,2483
2017,11,Wales,Swansea,Swansea store,2010,3138,235,6276,5718
2017,12,Wales,Swansea,Swansea store,2010,2348,307,6255,3757
2018,1,Wales,Swansea,Swansea store,2010,2044,329,2824,2820
2018,2,Wales,Swansea,Swansea store,2010,2232,344,7573,3679
2018,3,Wales,Swansea,Swansea store,2010,2652,216,8012,5016
2018,4,Wales,Swansea,Swansea store,2010,2698,267,8428,5296
2018,5,Wales,Swansea,Swansea store,2010,2884,288,3745,4295
2018,6,Wales,Swansea,Swansea store,2010,2492,313,7111,3293
2018,7,Wales,Swansea,Swansea store,2010,3257,240,5395,6393
2018,8,Wales,Swansea,Swansea store,2010,3338,377,8736,2716
2018,9,Wales,Swansea,Swansea store,2010,3258,378,6302,5434
2018,10,Wales,Swansea,Swansea store,2010,2870,255,4771,5084
2018,11,Wales,Swansea,Swansea store,2010,2543,343,7070,5512
2018,12,Wales,Swansea,Swansea store,2010,2058,340,7295,6167
2019,1,Wales,Swansea,Swansea store,2010,3066,274,8538,3500
2019,2,Wales,Swansea,Swansea store,2010,2810,299,8671,6511
2019,3,Wales,Swansea,Swansea store,2010,3179,383,3469,4053
2019,4,Wales,Swansea,Swansea store,2010,2727,281,2774,3184
2019,5,Wales,Swansea,Swansea store,2010,2977,388,4563,5849
2019,6,Wales,Swansea,Swansea store,2010,2841,220,7355,2693
2019,7,Wales,Swansea,Swansea store,2010,3155,370,7988,2329
2019,8,Wales,Swansea,Swansea store,2010,3205,208,4481,3888
2019,9,Wales,Swansea,Swansea store,2010,2736,257,6725,4882
2019,10,Wales,Swansea,Swansea store,2010,2313,269,5295,2484
2019,11,Wales,Swansea,Swansea store,2010,3041,318,4480,2135
2019,12,Wales,Swansea,Swansea store,2010,2494,338,6142,2533
2020,1,Wales,Swansea,Swansea store,2010,2222,331,2228,2723
2020,2,Wales,Swansea,Swansea store,2010,3366,204,2665,6160
2020,3,Wales,Swansea,Swansea store,2010,2731,260,2666,4739
2020,4,Wales,Swansea,Swansea store,2010,3246,373,8048,3918
2020,5,Wales,Swansea,Swansea store,2010,3096,241,3597,2468
2020,6,Wales,Swansea,Swansea store,2010,2178,391,3882,4547
2020,7,Wales,Swansea,Swansea store,2010,2633,214,3180,5122
2020,8,Wales,Swansea,Swansea store,2010,2163,213,3355,2145
2020,9,Wales,Swansea,Swansea store,2010,3467,247,4693,4536
2020,10,Wales,Swansea,Swansea store,2010,2738,311,7261,5843
2020,11,Wales,Swansea,Swansea store,2010,2408,276,8000,4587
2020,12,Wales,Swansea,Swansea store,2010,2861,361,9305,2169
2011,1,North West England,Chorley,Chorley store,2011,2820,309,6295,5094
2011,2,North West England,Chorley,Chorley store,2011,2026,305,9185,4719
2011,3,North West England,Chorley,Chorley store,2011,2302,347,8784,5048
2011,4,North West England,Chorley,Chorley store,2011,2641,274,9041,2341
2011,5,North West England,Chorley,Chorley store,2011,2071,268,9016,6311
2011,6,North West England,Chorley,Chorley store,2011,3117,280,3964,5914
2011,7,North West England,Chorley,Chorley store,2011,2553,315,2544,3739
2011,8,North West England,Chorley,Chorley store,2011,3355,310,8430,3930
2011,9,North West England,Chorley,Chorley store,2011,3102,363,4970,5297
2011,10,North West England,Chorley,Chorley store,2011,2553,324,7910,2420
2011,11,North West England,Chorley,Chorley store,2011,2818,359,8197,5142
2011,12,North West England,Chorley,Chorley store,2011,2624,310,6203,2865
2012,1,North West England,Chorley,Chorley store,2011,3439,295,8663,2491
2012,2,North West England,Chorley,Chorley store,2011,3293,285,8486,3402
2012,3,North West England,Chorley,Chorley store,2011,2327,331,6386,2911
2012,4,North West England,Chorley,Chorley store,2011,2608,244,3730,5624
2012,5,North West England,Chorley,Chorley store,2011,3330,337,3774,4289
2012,6,North West England,Chorley,Chorley store,2011,3189,266,6655,4666
2012,7,North West England,Chorley,Chorley store,2011,2538,307,9030,5138
2012,8,North West England,Chorley,Chorley store,2011,2529,225,9188,5163
2012,9,North West England,Chorley,Chorley store,2011,2800,335,4890,5556
2012,10,North West England,Chorley,Chorley store,2011,2215,348,8642,3759
2012,11,North West England,Chorley,Chorley store,2011,2718,324,9001,3968
2012,12,North West England,Chorley,Chorley store,2011,2565,220,3548,4403
2013,1,North West England,Chorley,Chorley store,2011,3007,297,2555,5908
2013,2,North West England,Chorley,Chorley store,2011,3170,242,5747,2904
2013,3,North West England,Chorley,Chorley store,2011,2585,393,8619,6288
2013,4,North West England,Chorley,Chorley store,2011,2086,251,6472,5250
2013,5,North West England,Chorley,Chorley store,2011,2752,376,4923,3163
2013,6,North West England,Chorley,Chorley store,2011,2832,239,3828,3605
2013,7,North West England,Chorley,Chorley store,2011,3476,332,7203,2472
2013,8,North West England,Chorley,Chorley store,2011,2918,366,5967,2785
2013,9,North West England,Chorley,Chorley store,2011,2786,363,5698,4161
2013,10,North West England,Chorley,Chorley store,2011,2844,335,3351,2376
2013,11,North West England,Chorley,Chorley store,2011,2643,395,7411,4726
2013,12,North West England,Chorley,Chorley store,2011,3273,330,2103,2825
2014,1,North West England,Chorley,Chorley store,2011,2899,238,4108,4845
2014,2,North West England,Chorley,Chorley store,2011,2614,378,2116,2655
2014,3,North West England,Chorley,Chorley store,2011,3092,377,2856,2717
2014,4,North West England,Chorley,Chorley store,2011,3150,255,8803,2206
2014,5,North West England,Chorley,Chorley store,2011,3378,227,7663,3170
2014,6,North West England,Chorley,Chorley store,2011,2425,316,2304,5721
2014,7,North West England,Chorley,Chorley store,2011,2881,285,9040,4290
2014,8,North West England,Chorley,Chorley store,2011,2711,240,3509,3757
2014,9,North West England,Chorley,Chorley store,2011,3442,250,2443,3736
2014,10,North West England,Chorley,Chorley store,2011,2238,397,7907,4750
2014,11,North West England,Chorley,Chorley store,2011,2850,265,4853,5398
2014,12,North West England,Chorley,Chorley store,2011,2505,289,2115,2391
2015,1,North West England,Chorley,Chorley store,2011,3233,230,8793,2942
2015,2,North West England,Chorley,Chorley store,2011,2151,324,5862,3972
2015,3,North West England,Chorley,Chorley store,2011,2921,201,2277,2799
2015,4,North West England,Chorley,Chorley store,2011,2807,357,2871,3748
2015,5,North West England,Chorley,Chorley store,2011,2890,289,4590,4136
2015,6,North West England,Chorley,Chorley store,2011,2677,207,8874,2413
2015,7,North West England,Chorley,Chorley store,2011,2967,208,2922,4478
2015,8,North West England,Chorley,Chorley store,2011,2085,340,5441,4323
2015,9,North West England,Chorley,Chorley store,2011,3297,315,7835,6218
2015,10,North West England,Chorley,Chorley store,2011,2438,332,6136,5685
2015,11,North West England,Chorley,Chorley store,2011,2686,353,7571,6354
2015,12,North West England,Chorley,Chorley store,2011,2533,339,8435,3965
2016,1,North West England,Chorley,Chorley store,2011,2774,370,8195,5394
2016,2,North West England,Chorley,Chorley store,2011,3004,259,9058,5888
2016,3,North West England,Chorley,Chorley store,2011,2557,377,7039,3853
2016,4,North West England,Chorley,Chorley store,2011,2881,393,7521,2440
2016,5,North West England,Chorley,Chorley store,2011,2358,240,5165,3804
2016,6,North West England,Chorley,Chorley store,2011,2409,232,5557,3569
2016,7,North West England,Chorley,Chorley store,2011,3255,348,7798,2859
2016,8,North West England,Chorley,Chorley store,2011,3406,205,6120,2597
2016,9,North West England,Chorley,Chorley store,2011,2064,337,5534,3828
2016,10,North West England,Chorley,Chorley store,2011,2311,334,9126,3735
2016,11,North West England,Chorley,Chorley store,2011,3017,258,5163,4151
2016,12,North West England,Chorley,Chorley store,2011,3307,244,3744,2192
2017,1,North West England,Chorley,Chorley store,2011,2593,232,4684,6396
2017,2,North West England,Chorley,Chorley store,2011,2205,207,6946,6253
2017,3,North West England,Chorley,Chorley store,2011,2977,250,9125,5192
2017,4,North West England,Chorley,Chorley store,2011,3244,285,8512,4570
2017,5,North West England,Chorley,Chorley store,2011,2507,284,3559,3166
2017,6,North West England,Chorley,Chorley store,2011,2713,272,8911,3802
2017,7,North West England,Chorley,Chorley store,2011,2888,202,2365,6105
2017,8,North West England,Chorley,Chorley store,2011,3478,262,7010,3185
2017,9,North West England,Chorley,Chorley store,2011,2065,394,3549,5536
2017,10,North West England,Chorley,Chorley store,2011,3042,270,3963,4076
2017,11,North West England,Chorley,Chorley store,2011,3368,233,2574,5501
2017,12,North West England,Chorley,Chorley store,2011,2070,245,4609,4098
2018,1,North West England,Chorley,Chorley store,2011,2823,266,3464,4859
2018,2,North West England,Chorley,Chorley store,2011,2804,217,4718,6028
2018,3,North West England,Chorley,Chorley store,2011,3020,221,2561,3571
2018,4,North West England,Chorley,Chorley store,2011,2036,251,4924,4088
2018,5,North West England,Chorley,Chorley store,2011,3044,247,6822,3960
2018,6,North West England,Chorley,Chorley store,2011,2266,241,8909,6410
2018,7,North West England,Chorley,Chorley store,2011,2625,349,5465,2119
2018,8,North West England,Chorley,Chorley store,2011,2706,356,5295,3309
2018,9,North West England,Chorley,Chorley store,2011,2784,363,7829,4282
2018,10,North West England,Chorley,Chorley store,2011,2044,285,8582,5583
2018,11,North West England,Chorley,Chorley store,2011,2051,341,9133,4389
2018,12,North West England,Chorley,Chorley store,2011,2668,341,7578,2953
2019,1,North West England,Chorley,Chorley store,2011,2279,276,2563,3839
2019,2,North West England,Chorley,Chorley store,2011,3129,277,6699,2306
2019,3,North West England,Chorley,Chorley store,2011,2115,382,3673,5283
2019,4,North West England,Chorley,Chorley store,2011,3091,364,8315,2818
2019,5,North West England,Chorley,Chorley store,2011,2977,217,5925,5742
2019,6,North West England,Chorley,Chorley store,2011,2746,291,9203,3161
2019,7,North West England,Chorley,Chorley store,2011,2509,387,5937,4714
2019,8,North West England,Chorley,Chorley store,2011,2554,353,6912,3397
2019,9,North West England,Chorley,Chorley store,2011,2423,280,2647,3329
2019,10,North West England,Chorley,Chorley store,2011,2119,400,7826,2940
2019,11,North West England,Chorley,Chorley store,2011,2680,384,8784,5770
2019,12,North West England,Chorley,Chorley store,2011,2260,223,9424,4886
2020,1,North West England,Chorley,Chorley store,2011,2772,344,8701,3736
2020,2,North West England,Chorley,Chorley store,2011,2849,312,5595,5166
2020,3,North West England,Chorley,Chorley store,2011,2254,201,6128,6059
2020,4,North West England,Chorley,Chorley store,2011,2166,289,8938,3934
2020,5,North West England,Chorley,Chorley store,2011,2129,368,6373,5195
2020,6,North West England,Chorley,Chorley store,2011,3206,245,8620,3605
2020,7,North West England,Chorley,Chorley store,2011,2850,230,9105,5751
2020,8,North West England,Chorley,Chorley store,2011,2610,208,6051,2462
2020,9,North West England,Chorley,Chorley store,2011,2159,339,4478,3127
2020,10,North West England,Chorley,Chorley store,2011,3232,315,5450,4278
2020,11,North West England,Chorley,Chorley store,2011,3478,338,9411,5295
2020,12,North West England,Chorley,Chorley store,2011,3310,397,8382,2910
2011,1,South West England,West Somerset,West Somerset branch,2011,2053,387,8664,2362
2011,2,South West England,West Somerset,West Somerset branch,2011,3086,357,8481,4203
2011,3,South West England,West Somerset,West Somerset branch,2011,2706,266,5665,5104
2011,4,South West England,West Somerset,West Somerset branch,2011,2002,276,2578,3718
2011,5,South West England,West Somerset,West Somerset branch,2011,2307,244,5820,2771
2011,6,South West England,West Somerset,West Somerset branch,2011,2812,292,7616,2509
2011,7,South West England,West Somerset,West Somerset branch,2011,3477,314,5705,5641
2011,8,South West England,West Somerset,West Somerset branch,2011,3179,260,8467,2238
2011,9,South West England,West Somerset,West Somerset branch,2011,2933,303,5440,4190
2011,10,South West England,West Somerset,West Somerset branch,2011,2678,300,6658,3057
2011,11,South West England,West Somerset,West Somerset branch,2011,3313,352,4731,2534
2011,12,South West England,West Somerset,West Somerset branch,2011,2394,339,4896,6178
2012,1,South West England,West Somerset,West Somerset branch,2011,2893,334,8693,3266
2012,2,South West England,West Somerset,West Somerset branch,2011,2572,323,7262,6523
2012,3,South West England,West Somerset,West Somerset branch,2011,2754,276,5332,4874
2012,4,South West England,West Somerset,West Somerset branch,2011,3381,246,6976,6107
2012,5,South West England,West Somerset,West Somerset branch,2011,3082,335,6226,5828
2012,6,South West England,West Somerset,West Somerset branch,2011,2637,252,2074,3222
2012,7,South West England,West Somerset,West Somerset branch,2011,2522,273,3512,4592
2012,8,South West England,West Somerset,West Somerset branch,2011,2880,351,8630,2013
2012,9,South West England,West Somerset,West Somerset branch,2011,2170,262,3784,5387
2012,10,South West England,West Somerset,West Somerset branch,2011,2529,319,8312,3134
2012,11,South West England,West Somerset,West Somerset branch,2011,2106,220,6119,2831
2012,12,South West England,West Somerset,West Somerset branch,2011,2295,220,5034,5468
2013,1,South West England,West Somerset,West Somerset branch,2011,2134,288,5280,5930
